id,hotel,book_number,rooms,amount,prepay,price_per_night,pmnt_type,date_book,date_cancel,date_in,nights,date_out,channel,status_book,object,guests,room_type_agg,target
93600,6,20220225-21997-125688963,1,27900,27900,13950,Банк. карта: Банк Россия (банк. карта),2022-02-21,,2022-02-25,2,2022-02-27,Сайт,Активный,ТНК ЛП,1,Студия,1
93602,6,20220306-21997-125656367,1,16055,0,8027.5,При заселении,2022-02-20,2022-02-23,2022-03-06,2,2022-03-08,Сайт,Отмена,ТНК ЛП,2,Стандарт,0
93604,6,20220226-21997-125618520,1,8300,0,8300,При заселении,2022-02-20,2022-02-27,2022-02-26,1,2022-02-27,Сайт,Отмена,ТНК ЛП,1,Стандарт,0
93605,6,20220305-21997-125616244,1,15200,15200,7600,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-02-20,,2022-03-05,2,2022-03-07,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93606,6,20220305-21997-125604465,1,7700,0,7700,При заселении,2022-02-20,,2022-03-05,1,2022-03-06,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93607,6,20220225-21997-125595776,2,30970,0,7742.5,При заселении,2022-02-20,,2022-02-25,2,2022-02-27,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93608,6,20220718-21997-125594418,1,11160,0,5580,Гарантия банковской картой,2022-02-20,,2022-07-18,2,2022-07-20,OTA,Активный,ТНК ЛП,1,Стандарт,1
93609,6,20220221-21997-125592040,1,5400,0,5400,При заселении,2022-02-20,,2022-02-21,1,2022-02-22,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93611,6,20220731-21997-125588729,2,12400,0,6200,Гарантия банковской картой,2022-02-20,,2022-07-31,1,2022-08-01,OTA,Активный,ТНК ЛП,2,Стандарт,1
93612,6,20220513-21997-125571440,1,19620,0,9810,Гарантия банковской картой,2022-02-20,,2022-05-13,2,2022-05-15,OTA,Активный,ТНК ЛП,1,Студия,1
93613,6,20220822-21997-125570382,1,11160,0,5580,Гарантия банковской картой,2022-02-20,,2022-08-22,2,2022-08-24,OTA,Активный,ТНК ЛП,1,Стандарт,1
93614,6,20220226-21997-125563235,1,8300,0,8300,При заселении,2022-02-20,2022-02-27,2022-02-26,1,2022-02-27,Сайт,Отмена,ТНК ЛП,2,Стандарт,0
93616,6,20220307-21997-125533728,1,7740,0,7740,Гарантия банковской картой,2022-02-19,,2022-03-07,1,2022-03-08,OTA,Активный,ТНК ЛП,1,Стандарт,1
93617,6,20220219-21997-125514987,2,15480,0,7740,Гарантия банковской картой,2022-02-19,,2022-02-19,1,2022-02-20,OTA,Активный,ТНК ЛП,2,Стандарт,1
93618,6,20220219-21997-125513919,2,13680,0,6840,Гарантия банковской картой,2022-02-19,2022-02-19,2022-02-19,1,2022-02-20,OTA,Отмена,ТНК ЛП,2,Стандарт,0
93619,6,20220415-21997-125422960,1,20710,20710,10355,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-02-18,2022-03-28,2022-04-15,2,2022-04-17,Сайт,Отмена,ТНК ЛП,1,Студия,0
93620,6,20220325-21997-125407011,3,24900,0,8300,Гарантия банковской картой,2022-02-18,2022-02-20,2022-03-25,1,2022-03-26,OTA,Отмена,ТНК ЛП,3,Стандарт,0
93621,6,20220219-21997-125385177,1,11700,0,11700,Гарантия банковской картой,2022-02-18,,2022-02-19,1,2022-02-20,OTA,Активный,ТНК ЛП,1,Студия,1
93623,6,20220305-21997-125337919,1,22140,0,7380,Гарантия банковской картой,2022-02-18,,2022-03-05,3,2022-03-08,OTA,Активный,ТНК ЛП,1,Стандарт,1
93624,6,20220223-21997-125321670,1,24030,11250,12015,Банк. карта: Банк Россия (банк. карта),2022-02-18,,2022-02-23,2,2022-02-25,Сайт,Активный,ТНК ЛП,2,Студия,1
93627,6,20220225-21997-125282332,1,16435,16435,8217.5,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-02-17,,2022-02-25,2,2022-02-27,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93628,6,20220227-21997-125267347,1,6600,6600,6600,Банк. карта: Банк Россия (банк. карта),2022-02-17,,2022-02-27,1,2022-02-28,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93629,6,20220219-21997-125255392,1,14440,14440,7220,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-02-17,,2022-02-19,2,2022-02-21,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93630,6,20220220-21997-125219210,1,6600,0,6600,При заселении,2022-02-17,,2022-02-20,1,2022-02-21,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93631,6,20220423-21997-125204539,3,20250,0,6750,Гарантия банковской картой,2022-02-17,2022-02-27,2022-04-23,1,2022-04-24,OTA,Отмена,ТНК ЛП,3,Стандарт,0
93632,6,20220423-21997-125202601,3,22500,0,7500,При заселении,2022-02-17,2022-02-17,2022-04-23,1,2022-04-24,Сайт,Отмена,ТНК ЛП,3,Стандарт,0
93634,6,20220309-21997-125182616,1,10044,0,5022,Гарантия банковской картой,2022-02-17,,2022-03-09,2,2022-03-11,OTA,Активный,ТНК ЛП,1,Стандарт,1
93636,6,20220727-21997-125161008,1,41705,13300,13901.67,Банк. карта: Банк Россия (банк. карта),2022-02-17,,2022-07-27,3,2022-07-30,Сайт,Активный,ТНК ЛП,5,Студия,1
93637,6,20220509-21997-125148066,2,15000,0,7500,Гарантия банковской картой,2022-02-16,,2022-05-09,1,2022-05-10,OTA,Активный,ТНК ЛП,2,Стандарт,1
93638,6,20220319-21997-125145669,9,59850,0,6650,Гарантия банковской картой,2022-02-16,,2022-03-19,1,2022-03-20,OTA,Активный,ТНК ЛП,9,Стандарт,1
93640,6,20220324-21997-125133774,2,26030,0,6507.5,При заселении,2022-02-16,,2022-03-24,2,2022-03-26,Сайт,Активный,ТНК ЛП,4,Стандарт,1
93641,6,20220714-21997-125054368,1,18905,8550,9452.5,Банк. карта: Банк Россия (банк. карта),2022-02-16,,2022-07-14,2,2022-07-16,Сайт,Активный,ТНК ЛП,2,Студия,1
93642,6,20220219-21997-125016109,1,6723,0,6723,Гарантия банковской картой,2022-02-15,,2022-02-19,1,2022-02-20,OTA,Активный,ТНК ЛП,1,Стандарт,1
93643,6,20220219-21997-125012639,1,6723,0,6723,Гарантия банковской картой,2022-02-15,,2022-02-19,1,2022-02-20,OTA,Активный,ТНК ЛП,1,Стандарт,1
93645,6,20220228-21997-125006684,1,4212,0,4212,Гарантия банковской картой,2022-02-15,2022-02-20,2022-02-28,1,2022-03-01,OTA,Отмена,ТНК ЛП,1,Стандарт,0
93646,6,20220215-21997-124994372,1,4698,0,4698,Гарантия банковской картой,2022-02-15,,2022-02-15,1,2022-02-16,OTA,Активный,ТНК ЛП,1,Стандарт,1
93647,6,20220216-21997-124950455,1,6120,0,6120,Гарантия банковской картой,2022-02-15,2022-02-15,2022-02-16,1,2022-02-17,OTA,Отмена,ТНК ЛП,1,Стандарт,0
93649,6,20220222-21997-124929997,2,16848,0,8424,Гарантия банковской картой,2022-02-15,,2022-02-22,1,2022-02-23,OTA,Активный,ТНК ЛП,2,Студия,1
93650,6,20220215-21997-124901600,1,20140,20140,10070,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-02-15,,2022-02-15,2,2022-02-17,OTA,Активный,ТНК ЛП,2,Студия,1
93652,6,20220215-21997-124813040,1,10600,10600,10600,Банк. карта: Банк Россия (банк. карта),2022-02-14,,2022-02-15,1,2022-02-16,Сайт,Активный,ТНК ЛП,2,Студия,1
93654,6,20220219-21997-124793570,1,14700,0,7350,При заселении,2022-02-14,2022-02-14,2022-02-19,2,2022-02-21,Сайт,Отмена,ТНК ЛП,1,Стандарт,0
93655,6,20220306-21997-124783743,1,14820,14820,7410,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-02-14,,2022-03-06,2,2022-03-08,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93659,6,20220220-21997-124707707,1,49410,49410,12352.5,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-02-13,,2022-02-20,4,2022-02-24,Сайт,Активный,ТНК ЛП,4,Студия,1
93660,6,20220222-21997-124705535,1,7695,0,7695,При заселении,2022-02-13,,2022-02-22,1,2022-02-23,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93661,6,20220223-21997-124685892,2,49000,49000,8166.67,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-02-13,,2022-02-23,3,2022-02-26,Сайт,Активный,ТНК ЛП,4,Студия,1
93662,6,20220305-21997-124678162,1,14900,14900,14900,Банк. карта: Банк Россия (банк. карта),2022-02-13,,2022-03-05,1,2022-03-06,Сайт,Активный,ТНК ЛП,4,Студия,1
93664,6,20220223-21997-124662418,1,22135,22135,11067.5,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-02-13,,2022-02-23,2,2022-02-25,Сайт,Активный,ТНК ЛП,1,Студия,1
93665,6,20220219-21997-124627300,2,13122,0,6561,Гарантия банковской картой,2022-02-12,2022-02-19,2022-02-19,1,2022-02-20,OTA,Отмена,ТНК ЛП,2,Стандарт,0
93668,6,20220302-21997-124622498,1,17100,17100,8550,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-02-12,,2022-03-02,2,2022-03-04,Сайт,Активный,ТНК ЛП,2,Студия,1
93669,6,20220219-21997-124608151,1,8300,0,8300,При заселении,2022-02-12,2022-02-23,2022-02-26,1,2022-02-27,Сайт,Отмена,ТНК ЛП,2,Стандарт,0
93671,6,20220219-21997-124604982,1,6561,0,6561,Гарантия банковской картой,2022-02-12,2022-02-12,2022-02-19,1,2022-02-20,OTA,Отмена,ТНК ЛП,1,Стандарт,0
93672,6,20220218-21997-124593743,1,16000,16000,8000,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-02-12,,2022-02-18,2,2022-02-20,OTA,Активный,ТНК ЛП,1,Стандарт,1
93673,6,20220216-21997-124552300,1,5940,0,5940,Гарантия банковской картой,2022-02-12,,2022-02-16,1,2022-02-17,OTA,Активный,ТНК ЛП,1,Стандарт,1
93675,6,20220408-21997-124525101,1,14250,7125,7125,Банк. карта: Банк Россия (банк. карта),2022-02-12,,2022-04-08,2,2022-04-10,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93679,6,20220219-21997-124515849,1,6561,0,6561,Гарантия банковской картой,2022-02-11,,2022-02-19,1,2022-02-20,OTA,Активный,ТНК ЛП,1,Стандарт,1
93680,6,20220306-21997-124513006,1,14040,0,7020,Гарантия банковской картой,2022-02-11,,2022-03-06,2,2022-03-08,OTA,Активный,ТНК ЛП,1,Стандарт,1
93684,6,20220211-21997-124491153,2,21060,0,10530,Гарантия банковской картой,2022-02-11,,2022-02-11,1,2022-02-12,OTA,Активный,ТНК ЛП,2,Студия,1
93685,6,20220211-21997-124484233,1,13932,0,6966,Гарантия банковской картой,2022-02-11,,2022-02-11,2,2022-02-13,OTA,Активный,ТНК ЛП,1,Стандарт,1
93686,6,20220216-21997-124481122,1,12160,12160,6080,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-02-11,,2022-02-16,2,2022-02-18,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93688,6,20220212-21997-124472238,1,32110,0,10703.33,При заселении,2022-02-11,,2022-02-12,3,2022-02-15,OTA,Активный,ТНК ЛП,2,Студия,1
93689,6,20220306-21997-124468014,1,12920,12920,6460,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-02-11,,2022-03-06,2,2022-03-08,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93690,6,20220215-21997-124454667,1,13940,13940,4646.67,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-02-11,,2022-02-15,3,2022-02-18,OTA,Активный,ТНК ЛП,1,Стандарт,1
93694,6,20220225-21997-124395508,3,22500,22500,7500,Отложенная электронная оплата: Банк Россия (банк. карта),2022-02-11,,2022-02-25,1,2022-02-26,Сайт,Активный,ТНК ЛП,3,Стандарт,1
93695,6,20220215-21997-124380999,1,6600,0,6600,При заселении,2022-02-11,2022-02-15,2022-02-15,1,2022-02-16,OTA,Отмена,ТНК ЛП,2,Стандарт,0
93696,6,20220226-21997-124335181,1,8829,0,8829,Гарантия банковской картой,2022-02-10,2022-02-18,2022-02-26,1,2022-02-27,OTA,Отмена,ТНК ЛП,1,Студия,0
93697,6,20220226-21997-124335044,1,8829,0,8829,Гарантия банковской картой,2022-02-10,2022-02-26,2022-02-26,1,2022-02-27,OTA,Отмена,ТНК ЛП,1,Студия,0
93699,6,20220218-21997-124290835,1,15200,0,7600,При заселении,2022-02-10,,2022-02-18,2,2022-02-20,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93702,6,20220210-21997-124196569,1,5346,0,5346,Гарантия банковской картой,2022-02-09,,2022-02-10,1,2022-02-11,OTA,Активный,ТНК ЛП,1,Стандарт,1
93703,6,20220212-21997-124186100,1,6966,0,6966,Гарантия банковской картой,2022-02-09,2022-02-10,2022-02-12,1,2022-02-13,OTA,Отмена,ТНК ЛП,1,Стандарт,0
93704,6,20220226-21997-124175260,1,5850,0,5850,Гарантия банковской картой,2022-02-09,2022-02-26,2022-02-26,1,2022-02-27,OTA,Отмена,ТНК ЛП,1,Стандарт,0
93707,6,20220210-21997-124107311,1,13965,13965,6982.5,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-02-09,,2022-02-10,2,2022-02-12,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93708,6,20220315-21997-124098147,1,40230,40230,10057.5,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-02-08,,2022-03-15,4,2022-03-19,Сайт,Активный,ТНК ЛП,4,Студия,1
93709,6,20220212-21997-124094825,1,6966,0,6966,Гарантия банковской картой,2022-02-08,,2022-02-12,1,2022-02-13,OTA,Активный,ТНК ЛП,1,Стандарт,1
93710,6,20220226-21997-124090188,1,7500,0,7500,При заселении,2022-02-08,,2022-02-26,1,2022-02-27,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93711,6,20220227-21997-124020413,1,11780,11780,5890,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-02-08,,2022-02-27,2,2022-03-01,OTA,Активный,ТНК ЛП,2,Стандарт,1
93713,6,20220213-21997-124016742,1,5346,0,5346,Гарантия банковской картой,2022-02-08,,2022-02-13,1,2022-02-14,OTA,Активный,ТНК ЛП,1,Стандарт,1
93714,6,20220213-21997-124012127,1,6600,0,6600,При заселении,2022-02-08,2022-02-08,2022-02-13,1,2022-02-14,Сайт,Отмена,ТНК ЛП,2,Стандарт,0
93715,6,20220208-21997-124007796,2,11880,0,5940,Гарантия банковской картой,2022-02-08,,2022-02-08,1,2022-02-09,OTA,Активный,ТНК ЛП,2,Стандарт,1
93716,6,20220211-21997-123962169,1,13689,0,6844.5,Гарантия банковской картой,2022-02-07,2022-02-10,2022-02-11,2,2022-02-13,OTA,Отмена,ТНК ЛП,1,Стандарт,0
