id,hotel,book_number,rooms,amount,prepay,price_per_night,pmnt_type,date_book,date_cancel,date_in,nights,date_out,channel,status_book,object,guests,room_type_agg,target
842,1,20191029-6634-54185182,1,7500,0,7500,Гарантия банковской картой,2019-10-25,2019-10-27,2019-10-29,1,2019-10-30,OTA,Отмена,Игора,1,Стандарт,0
845,1,20191127-6634-54167513,1,13490,0,6745,При заселении,2019-10-24,2019-10-28,2019-11-27,2,2019-11-29,Сайт,Отмена,Игора,1,Апартаменты,0
846,1,20191104-6634-54166883,1,8930,0,4465,При заселении,2019-10-24,,2019-11-04,2,2019-11-06,Сайт,Активный,Игора,2,Стандарт,1
849,1,20200203-6634-54159583,1,13300,0,13300,Гарантия банковской картой,2019-10-24,,2020-02-03,1,2020-02-04,OTA,Активный,Игора,1,Апартаменты,1
851,1,20191028-6634-54154615,1,6500,0,6500,Гарантия банковской картой,2019-10-24,,2019-10-28,1,2019-10-29,OTA,Активный,Игора,1,Стандарт,1
852,1,20191207-6634-54149326,1,17480,17480,8740,Банк. карта: Банк Россия (банк. карта),2019-10-24,,2019-12-07,2,2019-12-09,Сайт,Активный,Игора,2,Стандарт,1
853,1,20191024-6634-54144280,1,6300,0,6300,При заселении,2019-10-24,,2019-10-24,1,2019-10-25,Сайт,Активный,Игора,1,Апартаменты,1
854,1,20191104-6634-54143036,1,9800,0,9800,Гарантия банковской картой,2019-10-24,,2019-11-04,1,2019-11-05,OTA,Активный,Игора,1,Апартаменты,1
855,1,20191103-6634-54131940,1,11210,11210,5605,Банк. карта: Банк Россия (банк. карта),2019-10-24,,2019-11-03,2,2019-11-05,Сайт,Активный,Игора,2,Стандарт,1
856,1,20191029-6634-54129369,1,12200,0,12200,При заселении,2019-10-24,,2019-10-29,1,2019-10-30,Сайт,Активный,Игора,2,Апартаменты,1
858,1,20191031-6634-54112966,1,18950,0,18950,При заселении,2019-10-24,,2019-10-31,1,2019-11-01,Сайт,Активный,Игора,3,Коттедж,1
859,1,20191026-6634-54112023,1,11700,0,11700,Гарантия банковской картой,2019-10-24,,2019-10-26,1,2019-10-27,OTA,Активный,Игора,1,Апартаменты,1
862,1,20191101-6634-54102805,1,19700,0,9850,Гарантия банковской картой,2019-10-24,,2019-11-01,2,2019-11-03,OTA,Активный,Игора,1,Апартаменты,1
863,1,20200102-6634-54097823,1,43500,43500,14500,Банк. карта: Банк Россия (банк. карта),2019-10-23,2019-12-23,2020-01-02,3,2020-01-05,Сайт,Отмена,Игора,2,Стандарт,0
864,1,20200117-6634-54097295,1,29500,0,14750,Гарантия банковской картой,2019-10-23,2020-01-02,2020-01-17,2,2020-01-19,OTA,Отмена,Игора,1,Апартаменты,0
865,1,20200221-6634-54096588,1,47300,0,15766.67,Гарантия банковской картой,2019-10-23,2020-01-02,2020-02-21,3,2020-02-24,OTA,Отмена,Игора,1,Апартаменты,0
866,1,20191122-6634-54080707,1,38100,38100,19050,Банк. карта: Банк Россия (банк. карта),2019-10-23,,2019-11-22,2,2019-11-24,Сайт,Активный,Игора,1,Коттедж,1
867,1,20191030-6634-54074953,1,17386,0,8693,При заселении,2019-10-23,2019-10-23,2019-10-30,2,2019-11-01,Сайт,Отмена,Игора,1,Стандарт,0
868,1,20191024-6634-54074703,1,3600,0,3600,При заселении,2019-10-23,2019-10-23,2019-10-24,1,2019-10-25,Сайт,Отмена,Игора,1,Стандарт,0
869,1,20191024-6634-54073835,1,7800,0,7800,Гарантия банковской картой,2019-10-23,2019-10-24,2019-10-24,1,2019-10-25,OTA,Отмена,Игора,1,Апартаменты,0
870,1,20191122-6634-54064365,1,34700,0,17350,При заселении,2019-10-23,,2019-11-22,2,2019-11-24,Сайт,Активный,Игора,4,Апартаменты,1
871,1,20191026-6634-54037716,1,24000,24000,24000,Банк. карта: Банк Россия (банк. карта),2019-10-23,,2019-10-26,1,2019-10-27,Сайт,Активный,Игора,7,Коттедж,1
873,1,20191229-6634-54031255,1,23350,0,23350,Гарантия банковской картой,2019-10-23,2019-10-23,2019-12-29,1,2019-12-30,OTA,Отмена,Игора,1,Коттедж,0
875,1,20191026-6634-54023080,1,11300,0,11300,Гарантия банковской картой,2019-10-22,2019-10-23,2019-10-26,1,2019-10-27,OTA,Отмена,Игора,1,Апартаменты,0
876,1,20191024-6634-54020740,1,3600,0,3600,Гарантия банковской картой,2019-10-22,,2019-10-24,1,2019-10-25,OTA,Активный,Игора,1,Стандарт,1
878,1,20191127-6634-54019245,1,9400,0,9400,Гарантия банковской картой,2019-10-22,2019-11-26,2019-11-27,1,2019-11-28,OTA,Отмена,Игора,1,Апартаменты,0
879,1,20191029-6634-54019116,1,15000,0,7500,Гарантия банковской картой,2019-10-22,,2019-10-29,2,2019-10-31,OTA,Активный,Игора,1,Стандарт,1
881,1,20191025-6634-54014704,1,10100,10100,10100,Банк. карта: Банк Россия (банк. карта),2019-10-22,,2019-10-25,1,2019-10-26,Сайт,Активный,Игора,1,Апартаменты,1
883,1,20191027-6634-54011699,1,58650,0,19550,При заселении,2019-10-22,,2019-10-27,3,2019-10-30,Сайт,Активный,Игора,1,Коттедж,1
884,1,20191028-6634-54008811,1,18430,0,9215,При заселении,2019-10-22,,2019-10-28,2,2019-10-30,Сайт,Активный,Игора,2,Апартаменты,1
886,1,20191206-6634-54004886,1,40400,0,20200,Гарантия банковской картой,2019-10-22,2019-12-01,2019-12-06,2,2019-12-08,OTA,Отмена,Игора,1,Апартаменты,0
887,1,20191023-6634-53993527,1,13776,0,6888,При заселении,2019-10-22,2019-10-23,2019-10-23,2,2019-10-25,Сайт,Отмена,Игора,1,Апартаменты,0
888,1,20191110-6634-53985308,1,9000,0,9000,Гарантия банковской картой,2019-10-22,2019-11-09,2019-11-10,1,2019-11-11,OTA,Отмена,Игора,1,Апартаменты,0
889,1,20191105-6634-53983985,1,8500,0,4250,Гарантия банковской картой,2019-10-22,2019-10-25,2019-11-05,2,2019-11-07,OTA,Отмена,Игора,1,Стандарт,0
890,1,20191025-6634-53949475,1,21400,0,10700,Гарантия банковской картой,2019-10-21,2019-10-22,2019-10-25,2,2019-10-27,OTA,Отмена,Игора,1,Апартаменты,0
891,1,20200307-6634-53946690,1,52725,52725,26362.5,Банк. карта: Банк Россия (банк. карта),2019-10-21,,2020-03-07,2,2020-03-09,Сайт,Активный,Игора,1,Коттедж,1
892,1,20191107-6634-53942376,1,3250,0,3250,При заселении,2019-10-21,2019-11-07,2019-11-07,1,2019-11-08,Сайт,Отмена,Игора,1,Стандарт,0
893,1,20191027-6634-53935147,1,18900,0,6300,Гарантия банковской картой,2019-10-21,,2019-10-27,3,2019-10-30,OTA,Активный,Игора,1,Стандарт,1
896,1,20191229-6634-53919558,1,7300,7300,7300,Банк. карта: Банк Россия (банк. карта),2019-10-21,,2019-12-29,1,2019-12-30,Сайт,Активный,Игора,2,Стандарт,1
897,1,20200202-6634-53913042,1,9800,0,4900,Гарантия банковской картой,2019-10-21,2020-02-01,2020-02-02,2,2020-02-04,OTA,Отмена,Игора,1,Стандарт,0
898,1,20191023-6634-53904264,1,7125,0,3562.5,При заселении,2019-10-21,,2019-10-23,2,2019-10-25,Сайт,Активный,Игора,3,Стандарт,1
901,1,20200119-6634-53894088,1,113450,113450,18908.33,Банк. карта: Банк Россия (банк. карта),2019-10-21,2019-10-21,2020-01-19,6,2020-01-25,Сайт,Отмена,Игора,3,Коттедж,0
904,1,20191031-6634-53869528,1,20100,0,20100,При заселении,2019-10-21,,2019-10-31,1,2019-11-01,Сайт,Активный,Игора,4,Коттедж,1
905,1,20200109-6634-53868895,1,5200,0,5200,Гарантия банковской картой,2019-10-20,2019-12-05,2020-01-09,1,2020-01-10,OTA,Отмена,Игора,1,Стандарт,0
906,1,20200109-6634-53868862,1,5200,0,5200,Гарантия банковской картой,2019-10-20,2019-12-05,2020-01-09,1,2020-01-10,OTA,Отмена,Игора,1,Стандарт,0
907,1,20191121-6634-53866086,1,35056,35056,17528,Банк. карта: Банк Россия (банк. карта),2019-10-20,2019-11-15,2019-11-21,2,2019-11-23,Сайт,Отмена,Игора,4,Коттедж,0
909,1,20191103-6634-53862796,1,11210,11210,5605,Банк. карта: Банк Россия (банк. карта),2019-10-20,,2019-11-03,2,2019-11-05,Сайт,Активный,Игора,2,Стандарт,1
910,1,20200223-6634-53852402,1,23600,0,23600,Гарантия банковской картой,2019-10-20,,2020-02-23,1,2020-02-24,OTA,Активный,Игора,1,Коттедж,1
911,1,20191021-6634-53849010,1,4800,0,4800,Гарантия банковской картой,2019-10-20,,2019-10-21,1,2019-10-22,OTA,Активный,Игора,1,Стандарт,1
912,1,20200301-6634-53843196,1,77400,0,19350,Гарантия банковской картой,2019-10-20,,2020-03-01,4,2020-03-05,OTA,Активный,Игора,1,Коттедж,1
913,1,20191124-6634-53837498,1,19524,0,6508,При заселении,2019-10-20,,2019-11-24,3,2019-11-27,Сайт,Активный,Игора,3,Стандарт,1
914,1,20191116-6634-53836347,1,5600,5600,5600,Банк. карта: Банк Россия (банк. карта),2019-10-20,,2019-11-16,1,2019-11-17,Сайт,Активный,Игора,2,Стандарт,1
915,1,20200102-6634-53830276,1,136300,136300,34075,Банк. карта: Банк Россия (банк. карта),2019-10-20,,2020-01-02,4,2020-01-06,Сайт,Активный,Игора,5,Апартаменты,1
916,1,20191225-6634-53824147,2,106400,0,17733.33,Гарантия банковской картой,2019-10-20,,2019-12-25,3,2019-12-28,OTA,Активный,Игора,2,Апартаменты,1
919,1,20191029-6634-53819239,1,22800,0,11400,При заселении,2019-10-19,,2019-10-29,2,2019-10-31,Сайт,Активный,Игора,1,Апартаменты,1
920,1,20191107-6634-53818002,1,30400,30400,10133.33,Банк. карта: Банк Россия (банк. карта),2019-10-19,,2019-11-07,3,2019-11-10,Сайт,Активный,Игора,5,Апартаменты,1
921,1,20191223-6634-53815141,1,78660,78660,26220,Банк. карта: Банк Россия (банк. карта),2019-10-19,,2019-12-23,3,2019-12-26,Сайт,Активный,Игора,6,Коттедж,1
922,1,20191105-6634-53814230,1,13200,0,4400,Гарантия банковской картой,2019-10-19,2019-10-22,2019-11-05,3,2019-11-08,OTA,Отмена,Игора,1,Стандарт,0
924,1,20191021-6634-53804511,1,57000,0,19000,При заселении,2019-10-19,,2019-10-21,3,2019-10-24,Сайт,Активный,Игора,5,Коттедж,1
931,1,20200113-6634-53792222,2,39200,0,4900,Гарантия банковской картой,2019-10-19,2019-12-26,2020-01-13,4,2020-01-17,OTA,Отмена,Игора,2,Стандарт,0
932,1,20191029-6634-53788393,1,25176,0,12588,При заселении,2019-10-19,,2019-10-29,2,2019-10-31,Сайт,Активный,Игора,1,Апартаменты,1
935,1,20191023-6634-53761473,1,3600,0,3600,При заселении,2019-10-18,,2019-10-23,1,2019-10-24,Сайт,Активный,Игора,1,Стандарт,1
936,1,20191019-6634-53761161,1,5550,0,5550,При заселении,2019-10-18,,2019-10-19,1,2019-10-20,Сайт,Активный,Игора,1,Стандарт,1
937,1,20191019-6634-53761039,1,5550,0,5550,При заселении,2019-10-18,,2019-10-19,1,2019-10-20,Сайт,Активный,Игора,1,Стандарт,1
938,1,20191019-6634-53760892,1,6300,0,6300,При заселении,2019-10-18,,2019-10-19,1,2019-10-20,Сайт,Активный,Игора,1,Стандарт,1
939,1,20191019-6634-53759345,1,10900,0,10900,При заселении,2019-10-18,,2019-10-19,1,2019-10-20,Сайт,Активный,Игора,1,Апартаменты,1
940,1,20191018-6634-53757735,1,11600,0,11600,При заселении,2019-10-18,2019-10-18,2019-10-18,1,2019-10-19,Сайт,Отмена,Игора,1,Апартаменты,0
941,1,20191019-6634-53752496,1,7300,0,7300,При заселении,2019-10-18,,2019-10-19,1,2019-10-20,Сайт,Активный,Игора,1,Стандарт,1
943,1,20191229-6634-53737204,1,16500,0,16500,Гарантия банковской картой,2019-10-18,2019-12-24,2019-12-29,1,2019-12-30,OTA,Отмена,Игора,1,Апартаменты,0
944,1,20191022-6634-53736456,1,7125,7125,3562.5,Банк. карта: Банк Россия (банк. карта),2019-10-18,,2019-10-22,2,2019-10-24,Сайт,Активный,Игора,2,Стандарт,1
948,1,20191018-6634-53703626,1,7300,0,7300,При заселении,2019-10-18,,2019-10-18,1,2019-10-19,Сайт,Активный,Игора,1,Стандарт,1
949,1,20191018-6634-53684066,1,20500,20500,20500,Банк. карта: Банк Россия (банк. карта),2019-10-18,,2019-10-18,1,2019-10-19,Сайт,Активный,Игора,1,Коттедж,1
950,1,20200112-6634-53681492,1,14700,0,4900,Гарантия банковской картой,2019-10-18,2019-10-21,2020-01-12,3,2020-01-15,OTA,Отмена,Игора,1,Стандарт,0
951,1,20200130-6634-53681019,1,23400,0,11700,Гарантия банковской картой,2019-10-18,2019-10-22,2020-01-30,2,2020-02-01,OTA,Отмена,Игора,1,Апартаменты,0
952,1,20191027-6634-53677504,1,48546,0,24273,При заселении,2019-10-17,,2019-10-27,2,2019-10-29,Сайт,Активный,Игора,1,Коттедж,1
953,1,20191018-6634-53672539,1,6550,0,6550,При заселении,2019-10-17,,2019-10-18,1,2019-10-19,Сайт,Активный,Игора,1,Стандарт,1
957,1,20200111-6634-53656722,1,30300,0,15150,Гарантия банковской картой,2019-10-17,2019-12-26,2020-01-11,2,2020-01-13,OTA,Отмена,Игора,1,Апартаменты,0
958,1,20191104-6634-53655092,1,8800,0,4400,Гарантия банковской картой,2019-10-17,2019-10-22,2019-11-04,2,2019-11-06,OTA,Отмена,Игора,1,Стандарт,0
959,1,20200112-6634-53654701,1,4900,0,4900,Гарантия банковской картой,2019-10-17,2020-01-11,2020-01-12,1,2020-01-13,OTA,Отмена,Игора,1,Стандарт,0
